id,stock_id,date,year,month,price,qty,amt,net,status,kind
961,88,2021-07-21,2021,7,37.75,2500,94375.0,94584.04,Sold,HD
962,115,2018-01-26,2018,1,23.4,3000,70200.0,70355.48,Sold,DTD
963,76,2020-06-15,2020,6,260.0,300,78000.0,78172.76,Sold,DTD
988,99,2021-08-16,2021,8,10.9,15000,163500.0,163862.14,Active,HD
965,152,2021-07-27,2021,7,31.5,2000,63000.0,63139.54,Sold,DTD
1133,192,2022-02-25,2022,2,47.5,1500,71250.0,71407.81,Active,DTD
967,134,2021-07-29,2021,7,21.1,2500,52750.0,52866.83,Sold,DTD
968,27,2021-07-30,2021,7,42.0,3600,151200.0,151534.89,Sold,DTD
969,152,2021-07-19,2021,7,31.5,2000,63000.0,63139.54,Sold,DTD
970,178,2021-07-30,2021,7,10.85,10000,108500.0,108740.32,Sold,HD
971,177,2021-07-30,2021,7,11.0,10000,110000.0,110243.64,Sold,DOS
1081,88,2021-12-20,2021,12,29.5,2500,73750.0,73913.35,Sold,HD
973,128,2021-04-29,2021,4,12.4,2500,31000.0,31068.66,Sold,DTD
974,158,2021-08-02,2021,8,32.5,3000,97500.0,97715.96,Sold,DTD
975,183,2021-07-02,2021,7,34.0,1000,34000.0,34075.31,Sold,DTD
976,172,2021-08-05,2021,8,13.1,10000,131000.0,131290.15,Sold,SHT
977,166,2021-01-28,2021,1,2.34,10000,23400.0,23451.83,Sold,DTD
978,111,2021-08-06,2021,8,62.0,1500,93000.0,93205.99,Sold,DTD
979,184,2021-08-06,2021,8,3.98,25000,99500.0,99720.39,Sold,DTD
980,166,2021-01-28,2021,1,2.34,10000,23400.0,23451.83,Sold,DTD
981,166,2021-01-28,2021,1,2.34,10000,23400.0,23451.83,Sold,DTD
989,186,2021-08-16,2021,8,13.0,7500,97500.0,97715.96,Sold,DTD
991,179,2021-08-18,2021,8,11.5,10000,115000.0,115254.71,Sold,DOS
992,155,2021-08-19,2021,8,20.8,18000,374400.0,375229.26,Sold,DTD
993,187,2021-08-20,2021,8,20.25,2400,48600.0,48707.64,Sold,DTD
994,172,2021-08-27,2021,8,13.3,5200,69160.0,69313.18,Sold,SHT
995,143,2020-10-09,2020,10,8.05,5500,44275.0,44373.07,Sold,DTD
996,143,2020-10-09,2020,10,8.05,5500,44275.0,44373.07,Sold,DTD
997,172,2021-08-27,2021,8,13.3,4800,63840.0,63981.4,Sold,SHT
998,143,2020-10-09,2020,10,8.05,5000,40250.0,40339.15,Sold,DTD
999,143,2020-10-09,2020,10,8.05,5000,40250.0,40339.15,Sold,DTD
1000,188,2021-09-01,2021,9,7.45,9000,67050.0,67198.51,Active,DTD
1127,138,2022-02-23,2022,2,171.0,1200,205200.0,205654.49,Sold,HD
1002,96,2021-09-06,2021,9,45.75,2000,91500.0,91702.67,Sold,DTD
1003,91,2021-09-06,2021,9,27.0,6000,162000.0,162358.81,Sold,DOS
1004,70,2021-09-07,2021,9,55.0,3000,165000.0,165365.46,Sold,DOS
1005,77,2021-09-07,2021,9,21.7,6000,130200.0,130488.38,Active,DTD
1006,88,2021-09-13,2021,9,35.25,2500,88125.0,88320.19,Sold,HD
1009,143,2020-10-09,2020,10,8.05,6000,48300.0,48406.98,Sold,DTD
1010,190,2021-09-17,2021,9,40.0,9000,360000.0,360797.36,Sold,DTD
1011,86,2021-09-20,2021,9,410.0,300,123000.0,123272.43,Active,DTD
1013,62,2021-09-23,2021,9,10.9,24000,261600.0,262179.42,Sold,DTD
1014,88,2021-09-23,2021,9,33.25,2500,83125.0,83309.11,Sold,HD
1015,84,2021-09-27,2021,9,58.0,2000,116000.0,116256.93,Sold,DTD
1016,80,2021-09-27,2021,9,20.5,6000,123000.0,123272.43,Sold,DTD
1017,164,2021-09-27,2021,9,32.0,1500,48000.0,48106.32,Sold,DTD
1120,183,2022-02-14,2022,2,42.25,1500,63375.0,63515.37,Sold,DTD
1019,164,2021-09-28,2021,9,32.0,1000,32000.0,32070.88,Sold,DTD
1020,113,2021-09-28,2021,9,24.5,1500,36750.0,36831.39,Sold,DTD
1021,118,2021-09-28,2021,9,38.5,3000,115500.0,115755.83,Sold,DTD
1022,84,2021-09-29,2021,9,58.0,2000,116000.0,116256.93,Sold,DTD
1023,77,2021-09-30,2021,9,21.3,6000,127800.0,128083.07,Active,DTD
1024,86,2021-09-30,2021,9,400.0,300,120000.0,120265.79,Active,DTD
1088,172,2022-01-05,2022,1,12.5,10000,125000.0,125276.86,Active,DOS
1026,134,2021-10-01,2021,10,21.1,5000,105500.0,105733.68,Sold,DTD
1027,99,2021-10-04,2021,10,10.0,12000,120000.0,120265.79,Active,HD
1028,188,2021-10-05,2021,10,7.45,6000,44700.0,44799.01,Active,DTD
1029,48,2018-05-17,2018,5,10.0,10000,100000.0,100221.49,Sold,HD
1030,185,2021-10-07,2021,10,80.0,1000,80000.0,80177.19,Sold,DTD
1031,188,2021-10-08,2021,10,7.45,6000,44700.0,44799.01,Active,DTD
1032,156,2021-10-11,2021,10,8.95,10000,89500.0,89698.24,Active,HD
1033,48,2018-05-17,2018,5,10.0,10000,100000.0,100221.49,Sold,HD
1034,162,2021-10-12,2021,10,8.7,12000,104400.0,104631.24,Sold,SHT
1037,170,2021-11-02,2021,11,9.35,10000,93500.0,93707.1,Sold,DOS
1038,177,2021-11-03,2021,11,11.7,10000,117000.0,117259.14,Sold,DOS
1132,192,2022-02-25,2022,2,48.0,1500,72000.0,72159.47,Active,DTD
1040,188,2021-11-04,2021,11,7.45,6000,44700.0,44799.01,Active,DTD
1041,191,2021-11-05,2021,11,3.8,40000,152000.0,152336.66,Sold,DTD
1042,192,2021-11-08,2021,11,44.5,1500,66750.0,66897.84,Sold,HD
1043,84,2021-09-29,2021,9,58.0,2000,116000.0,116256.93,Sold,DTD
1044,193,2021-11-09,2021,11,33.0,4500,148500.0,148828.92,Sold,DOS
1045,194,2021-11-10,2021,11,20.2,7500,151500.0,151835.56,Sold,DTD
1046,195,2021-11-10,2021,11,11.9,9000,107100.0,107337.22,Sold,DTD
1138,185,2022-03-03,2022,3,58.0,1000,58000.0,58128.46,Sold,DTD
1160,43,2022-04-18,2022,4,12.8,13100,167680.0,168051.4,Active,HD
1049,183,2021-08-11,2021,8,39.0,1000,39000.0,39086.38,Sold,DTD
1050,192,2021-11-17,2021,11,43.0,1500,64500.0,64642.87,Sold,HD
1051,80,2021-11-25,2021,11,19.4,5000,97000.0,97214.85,Sold,DTD
1052,164,2021-09-28,2021,9,37.5,1500,56250.0,56374.59,Sold,DTD
1053,103,2021-11-26,2021,11,50.5,2000,101000.0,101223.7,Sold,DTD
1054,164,2021-11-26,2021,11,37.5,1500,56250.0,56374.59,Sold,DTD
1055,185,2021-10-07,2021,10,87.0,2000,174000.0,174385.39,Active,DTD
1056,183,2021-08-11,2021,8,39.0,1000,39000.0,39086.38,Sold,DTD
1057,196,2021-11-29,2021,11,136.88,800,109504.0,109746.54,Sold,DTD
1131,192,2022-02-25,2022,2,48.5,1500,72750.0,72911.13,Active,DTD
1059,118,2021-11-29,2021,11,38.5,3000,115500.0,115755.83,Sold,DTD
1060,197,2021-11-30,2021,11,1.5,10300,15450.0,15484.22,Sold,DTD
1061,198,2021-11-30,2021,11,5.0,20000,100000.0,100221.49,Sold,DTD
1062,196,2021-11-30,2021,11,136.88,800,109504.0,109746.54,Sold,DTD
1064,164,2021-11-26,2021,11,40.5,1500,60750.0,60884.55,Sold,DTD
1065,113,2021-09-28,2021,9,24.5,1500,36750.0,36831.39,Sold,DTD
1139,95,2022-03-03,2022,3,51.25,3000,153750.0,154090.54,Sold,DTD
1067,77,2021-12-07,2021,12,20.5,3000,61500.0,61636.22,Sold,DTD
1068,183,2021-08-11,2021,8,39.0,1000,39000.0,39086.38,Sold,DTD
1069,199,2021-12-08,2021,12,17.6,3000,52800.0,52916.95,Sold,DTD
1070,185,2021-10-07,2021,10,80.0,1000,80000.0,80177.19,Sold,DTD
1071,164,2021-11-26,2021,11,37.5,1500,56250.0,56374.59,Sold,DTD
1072,192,2021-11-08,2021,11,43.0,900,38700.0,38785.72,Sold,DTD
1073,88,2021-12-13,2021,12,29.5,2500,73750.0,73913.35,Sold,HD
1074,196,2021-12-14,2021,12,136.88,800,109504.0,109746.54,Sold,DTD
1075,156,2021-12-14,2021,12,8.95,10000,89500.0,89698.24,Active,HD
1076,185,2021-12-14,2021,12,87.0,2000,174000.0,174385.39,Active,DTD
1078,185,2021-12-15,2021,12,87.0,1000,87000.0,87192.7,Sold,DTD
1079,156,2021-12-16,2021,12,8.95,5100,45645.0,45746.1,Active,HD
1080,156,2021-12-17,2021,12,8.95,4900,43855.0,43952.13,Active,HD
1089,187,2022-01-05,2022,1,20.25,4800,97200.0,97415.28,Sold,DTD
1090,62,2021-09-23,2021,9,11.2,2000,22400.0,22449.62,Sold,DTD
1091,199,2021-12-08,2021,12,11.0,1500,16500.0,16536.55,Sold,DTD
1092,113,2022-01-07,2022,1,30.5,4500,137250.0,137554.0,Active,DTD
1093,199,2021-12-08,2021,12,11.0,1500,16500.0,16536.55,Sold,DTD
1185,167,2022-06-01,2022,6,1.26,100000,126000.0,126279.08,Sold,DTD
1095,199,2021-12-08,2021,12,11.0,1000,11000.0,11024.36,Sold,DTD
1096,199,2022-01-11,2022,1,17.6,3000,52800.0,52916.95,Sold,DTD
1097,164,2022-01-11,2022,1,40.5,4500,182250.0,182653.67,Sold,DTD
1098,113,2022-01-07,2022,1,31.5,1500,47250.0,47354.66,Sold,DTD
1099,176,2022-01-14,2022,1,14.0,10000,140000.0,140310.09,Sold,DOS
1100,192,2022-01-17,2022,1,44.5,1500,66750.0,66897.84,Active,DTD
1101,95,2022-01-17,2022,1,59.25,1600,94800.0,95009.98,Active,DTD
1102,185,2022-01-18,2022,1,81.0,2000,162000.0,162358.81,Active,DTD
1103,86,2022-01-18,2022,1,384.0,300,115200.0,115455.15,Sold,DTD
1121,113,2022-02-15,2022,2,25.5,3000,76500.0,76669.45,Active,DTD
1105,200,2022-01-21,2022,1,2.6,40000,104000.0,104230.35,Sold,DTD
1106,103,2022-01-25,2022,1,50.5,2000,101000.0,101223.7,Sold,DTD
1107,80,2022-01-26,2022,1,19.4,10000,194000.0,194429.69,Sold,DTD
1108,199,2022-01-26,2022,1,17.6,6000,105600.0,105833.89,Sold,DTD
1109,188,2021-09-01,2021,9,7.45,9000,67050.0,67198.51,Sold,DTD
1110,113,2022-02-01,2022,2,30.5,4500,137250.0,137554.0,Active,DTD
1111,198,2021-11-30,2021,11,5.0,10000,50000.0,50110.75,Sold,DTD
1112,178,2022-02-03,2022,2,12.4,20000,248000.0,248549.3,Sold,DOS
1155,31,2022-04-05,2022,4,4.8,15000,72000.0,72159.47,Active,HD
1114,27,2021-07-20,2021,7,42.0,1200,50400.0,50511.63,Sold,DTD
1115,103,2022-01-25,2022,1,50.5,2000,101000.0,101223.7,Sold,DTD
1116,185,2022-02-09,2022,2,67.0,3000,201000.0,201445.19,Active,DTD
1117,199,2022-01-11,2022,1,17.6,3000,52800.0,52916.95,Sold,DTD
1118,185,2022-02-11,2022,2,61.5,1000,61500.0,61636.22,Active,DTD
1119,113,2022-02-11,2022,2,26.5,3000,79500.0,79676.09,Active,DTD
1122,127,2022-02-15,2022,2,43.0,6000,258000.0,258571.44,Sold,DOS
1123,197,2021-11-30,2021,11,1.5,64700,97050.0,97264.95,Sold,DTD
1125,95,2022-02-23,2022,2,54.25,3000,162750.0,163110.47,Sold,DTD
1126,14,2022-02-23,2022,2,22.0,6000,132000.0,132292.37,Sold,DTD
1238,97,2023-02-14,2023,2,50.0,900,45000.0,45099.67,Active,DTD
1129,201,2022-02-24,2022,2,17.0,9000,153000.0,153338.88,Sold,DOS
1130,202,2022-02-24,2022,2,40.4,7500,303000.0,303671.11,Sold,DTD
1141,88,2022-03-04,2022,3,25.75,2500,64375.0,64517.59,Sold,HD
1146,183,2022-02-14,2022,2,42.25,1500,63375.0,63515.37,Sold,DTD
1143,172,2022-03-07,2022,3,12.1,10000,121000.0,121268.0,Active,DOS
1144,203,2022-03-07,2022,3,1.7,60000,102000.0,102225.92,Sold,DOS
1145,204,2022-03-07,2022,3,3.8,30000,114000.0,114252.5,Active,DOS
1147,182,2022-03-10,2022,3,13.0,10000,130000.0,130287.94,Sold,DOS
1148,185,2022-03-14,2022,3,57.5,1000,57500.0,57627.36,Sold,DTD
1149,185,2022-03-18,2022,3,64.25,1000,64250.0,64392.31,Sold,DTD
1150,113,2022-03-21,2022,3,24.5,3000,73500.0,73662.8,Sold,DTD
1151,192,2022-03-22,2022,3,50.25,3000,150750.0,151083.89,Active,DTD
1152,183,2022-02-14,2022,2,42.25,1500,63375.0,63515.37,Sold,DTD
1153,187,2022-03-24,2022,3,21.3,2400,51120.0,51233.23,Sold,DTD
1154,31,2022-03-29,2022,3,4.8,30000,144000.0,144318.95,Active,HD
1156,185,2022-04-07,2022,4,62.75,1000,62750.0,62888.98,Sold,DTD
1157,125,2022-04-07,2022,4,11.0,15000,165000.0,165365.46,Active,DTD
1158,125,2022-04-08,2022,4,11.0,15000,165000.0,165365.46,Active,DTD
1229,129,2023-01-24,2023,1,19.5,10000,195000.0,195431.91,Active,HD
1161,43,2022-04-19,2022,4,12.8,11900,152320.0,152657.37,Active,HD
1162,43,2022-04-21,2022,4,12.1,15000,181500.0,181902.01,Sold,HD
1163,125,2022-04-25,2022,4,11.0,15000,165000.0,165365.46,Active,DTD
1164,31,2022-04-25,2022,4,4.4,15000,66000.0,66146.18,Active,HD
1165,77,2022-04-29,2022,4,21.3,3000,63900.0,64041.53,Active,DTD
1166,14,2022-02-23,2022,2,22.0,3000,66000.0,66146.18,Sold,DTD
1167,31,2022-05-03,2022,5,4.4,15000,66000.0,66146.18,Active,HD
1230,97,2023-01-26,2023,1,58.5,2400,140400.0,140710.97,Active,DTD
1169,166,2022-05-05,2022,5,2.96,60000,177600.0,177993.36,Sold,DOS
1170,118,2021-11-29,2021,11,38.5,3000,115500.0,115755.83,Sold,DTD
1171,88,2022-05-06,2022,5,21.8,1500,32700.0,32772.43,Sold,HD
1172,31,2022-05-09,2022,5,4.28,15000,64200.0,64342.19,Active,HD
1239,158,2023-02-15,2023,2,30.5,1200,36600.0,36681.06,Active,DTD
1174,187,2021-08-20,2021,8,20.25,2400,48600.0,48707.64,Sold,DTD
1175,31,2022-05-12,2022,5,3.88,15000,58200.0,58328.9,Active,HD
1176,96,2021-12-28,2021,12,45.75,2000,91500.0,91702.67,Sold,DTD
1177,172,2022-05-17,2022,5,10.5,10000,105000.0,105232.56,Sold,DOS
1178,48,2022-05-19,2022,5,11.0,10000,110000.0,110243.64,Active,HD
1180,77,2022-05-25,2022,5,18.5,3000,55500.0,55622.93,Sold,DTD
1181,164,2022-05-25,2022,5,28.75,2800,80500.0,80678.3,Sold,DTD
1182,205,2022-05-26,2022,5,26.0,4500,117000.0,117259.14,Sold,DTD
1183,164,2022-05-25,2022,5,28.75,800,23000.0,23050.94,Sold,DTD
1186,164,2022-06-06,2022,6,28.5,3600,102600.0,102827.25,Sold,DTD
1187,103,2022-06-06,2022,6,57.5,3000,172500.0,172882.08,Sold,DTD
1188,99,2022-06-07,2022,6,9.3,9000,83700.0,83885.39,Active,HD
1189,103,2022-06-10,2022,6,57.5,3000,172500.0,172882.08,Sold,DTD
1190,185,2022-06-14,2022,6,61.25,1000,61250.0,61385.67,Sold,DTD
1191,99,2022-06-16,2022,6,9.0,12000,108000.0,108239.21,Sold,HD
1193,80,2022-06-22,2022,6,18.4,4500,82800.0,82983.4,Sold,DTD
1194,48,2022-06-23,2022,6,9.75,10000,97500.0,97715.96,Active,HD
1195,80,2022-06-27,2022,6,18.4,4500,82800.0,82983.4,Sold,DTD
1196,43,2022-06-28,2022,6,11.4,5000,57000.0,57126.25,Sold,HD
1197,192,2022-06-29,2022,6,39.75,3000,119250.0,119514.13,Active,DTD
1198,48,2022-07-04,2022,7,9.15,10000,91500.0,91702.67,Active,HD
1199,131,2022-08-04,2022,8,155.0,600,93000.0,93205.99,Sold,DTD
1200,206,2022-08-15,2022,8,6.7,15000,100500.0,100722.6,Sold,DTD
1201,129,2022-08-16,2022,8,19.4,5000,97000.0,97214.85,Active,HD
1202,169,2022-08-24,2022,8,9.15,10000,91500.0,91702.67,Active,DOS
1203,27,2022-08-29,2022,8,44.0,2400,105600.0,105833.89,Active,DOS
1204,48,2022-09-08,2022,9,7.85,10000,78500.0,78673.88,Sold,HD
1206,30,2022-09-08,2022,9,14.0,7500,105000.0,105232.56,Sold,DOS
1207,129,2022-09-14,2022,9,19.0,5000,95000.0,95210.42,Active,HD
1208,118,2022-09-27,2022,9,37.0,4500,166500.0,166868.79,Sold,DOS
1209,192,2022-10-12,2022,10,27.75,3000,83250.0,83434.39,Sold,HD
1210,192,2022-10-20,2022,10,27.75,3000,83250.0,83434.39,Active,HD
1211,169,2022-10-26,2022,10,8.65,10000,86500.0,86691.59,Active,HD
1212,192,2022-11-11,2022,11,30.5,3000,91500.0,91702.67,Active,HD
1213,129,2022-11-15,2022,11,18.6,10000,186000.0,186411.97,Active,HD
1214,187,2022-05-10,2022,5,20.25,2400,48600.0,48707.64,Sold,DTD
1215,207,2022-11-18,2022,11,210.0,500,105000.0,105232.56,Sold,DTD
1216,187,2021-08-20,2021,8,20.25,2400,48600.0,48707.64,Sold,DTD
1217,192,2022-11-22,2022,11,31.5,3000,94500.0,94709.31,Active,HD
1218,208,2022-11-30,2022,11,7.5,10000,75000.0,75166.12,Sold,HD
1219,113,2022-12-13,2022,12,17.0,3000,51000.0,51112.96,Sold,DTD
1220,183,2022-12-16,2022,12,28.0,3600,100800.0,101023.27,Sold,DTD
1221,158,2022-12-20,2022,12,40.0,3000,120000.0,120265.79,Sold,DTD
1222,114,2022-12-21,2022,12,12.5,7500,93750.0,93957.64,Sold,DTD
1223,183,2023-01-04,2023,1,27.5,3600,99000.0,99219.28,Sold,DTD
1224,30,2023-01-06,2023,1,12.3,12000,147600.0,147926.92,Sold,DTD
1225,169,2023-01-17,2023,1,8.9,10000,89000.0,89197.13,Active,HD
1226,169,2023-01-18,2023,1,8.9,10000,89000.0,89197.13,Sold,HD
1227,183,2023-01-19,2023,1,28.0,3600,100800.0,101023.27,Active,DTD
1228,158,2023-01-20,2023,1,39.5,3600,142200.0,142514.95,Active,DTD
1231,27,2023-01-26,2023,1,40.0,2400,96000.0,96212.63,Active,DTD
1232,156,2023-01-30,2023,1,7.7,10000,77000.0,77170.55,Active,HD
1233,156,2023-01-30,2023,1,7.7,10000,77000.0,77170.55,Sold,HD
1234,97,2023-01-30,2023,1,53.0,900,47700.0,47805.65,Active,DTD
1235,30,2023-01-31,2023,1,11.4,6000,68400.0,68551.5,Sold,HD
1236,192,2023-02-02,2023,2,30.25,3000,90750.0,90951.0,Active,HD
1237,129,2023-02-07,2023,2,18.3,10000,183000.0,183405.33,Active,HD
1240,183,2023-02-15,2023,2,21.0,1200,25200.0,25255.81,Active,DTD
1241,183,2023-02-15,2023,2,19.0,1200,22800.0,22850.5,Active,DTD
1242,57,2023-02-16,2023,2,31.0,4500,139500.0,139808.98,Active,DTD
1243,129,2023-03-01,2023,3,16.4,10000,164000.0,164363.24,Active,HD
1244,27,2023-03-08,2023,3,36.0,2400,86400.0,86591.37,Active,DTD
1245,129,2023-03-09,2023,3,14.0,5000,70000.0,70155.04,Active,HD
1246,158,2023-03-13,2023,3,23.4,1200,28080.0,28142.2,Sold,DTD
1247,129,2023-03-13,2023,3,12.6,5000,63000.0,63139.54,Active,HD
1249,30,2023-03-30,2023,3,10.9,6000,65400.0,65544.86,Sold,HD
1250,30,2023-03-30,2023,3,10.8,6000,64800.0,64943.53,Sold,HD
1251,97,2023-04-19,2023,4,39.75,1200,47700.0,47805.65,Sold,DTD
1252,158,2023-04-19,2023,4,19.6,1200,23520.0,23572.1,Sold,DTD
1253,43,2023-05-17,2023,5,7.6,3000,22800.0,22850.5,Active,DTD
1254,125,2023-05-17,2023,5,10.2,3000,30600.0,30667.77,Sold,DTD
1255,208,2023-05-19,2023,5,7.65,10000,76500.0,76669.45,Sold,HD
1256,208,2023-05-30,2023,5,7.65,10000,76500.0,76669.45,Sold,HD
1257,188,2023-05-30,2023,5,4.6,5000,23000.0,23050.94,Sold,DTD
1258,38,2023-06-01,2023,6,61.0,400,24400.0,24454.05,Sold,DTD
1259,97,2023-06-06,2023,6,39.5,600,23700.0,23752.49,Sold,DTD
1260,84,2023-06-07,2023,6,50.0,400,20000.0,20044.3,Sold,DTD
1261,209,2023-06-08,2023,6,37.0,1200,44400.0,44498.34,Active,DTD
1262,210,2023-06-15,2023,6,4.96,9000,44640.0,44738.87,Active,DTD
1263,84,2023-06-15,2023,6,50.0,900,45000.0,45099.67,Sold,DTD
1264,10,2023-06-19,2023,6,14.3,1400,20020.0,20064.34,Sold,DTD
1265,97,2023-06-19,2023,6,39.75,1800,71550.0,71708.48,Sold,DTD
1266,129,2023-06-20,2023,6,10.2,3000,30600.0,30667.77,Sold,HD
1267,158,2023-06-21,2023,6,17.0,1800,30600.0,30667.77,Sold,DTD
1268,81,2023-06-23,2023,6,10.6,2000,21200.0,21246.95,Sold,DTD
1270,158,2023-07-05,2023,7,17.0,3600,61200.0,61335.55,Sold,DTD
1271,208,2023-07-06,2023,7,7.55,10000,75500.0,75667.23,Active,DOS
1272,211,2023-07-07,2023,7,155.0,400,62000.0,62137.32,Sold,DTD
1273,163,2023-07-12,2023,7,11.4,3600,41040.0,41130.9,Active,DTD
1274,167,2023-07-21,2023,7,1.64,15000,24600.0,24654.48,Sold,DTD
1275,208,2023-07-25,2023,7,7.45,10000,74500.0,74665.02,Active,DOS
1276,169,2023-07-26,2023,7,8.0,3000,24000.0,24053.16,Active,HD
1277,182,2023-08-17,2023,8,11.0,10000,110000.0,110243.64,Active,DOS
1278,10,2023-06-19,2023,6,14.3,100,1430.0,1433.17,Sold,DTD
1279,169,2023-08-18,2023,8,7.3,3000,21900.0,21948.5,Active,HD
1280,169,2023-08-25,2023,8,7.35,6000,44100.0,44197.68,Active,HD
1281,158,2023-09-01,2023,9,23.5,1200,28200.0,28262.46,Active,DTD
